price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link,floor_needs_review,price_per_m2
47000000.0,6.0,ЗАО,101.5,80.0,2,7,2006,False,False,3.1,3,https://www.cian.ru/sale/flat/300922355/,False,463054.1871921182
25000000.0,6.0,СВАО,72.0,45.0,7,8,1955,False,False,3.0,3,https://www.cian.ru/sale/flat/299252539/,False,347222.22222222225
39500000.0,14.0,ЮАО,70.8,47.0,2,6,2021,False,False,3.3,3,https://www.cian.ru/sale/flat/298748592/,False,557909.6045197741
194800000.0,4.0,ЗАО,160.8,,47,50,2011,False,False,3.3,3,https://www.cian.ru/sale/flat/298157610/,False,1211442.7860696516
43800000.0,18.0,ЗАО,76.0,50.0,13,26,,False,False,,3,https://www.cian.ru/sale/flat/297908676/,False,576315.7894736842
36000000.0,7.0,ЗАО,62.5,,30,35,2021,False,False,,3,https://www.cian.ru/sale/flat/298296722/,False,576000.0
33500000.0,2.0,ЮЗАО,75.0,50.0,9,17,2003,False,False,2.8,3,https://www.cian.ru/sale/flat/279440853/,False,446666.6666666667
29000000.0,13.0,СЗАО,68.0,37.0,3,15,2024,False,False,3.02,3,https://www.cian.ru/sale/flat/300290083/,False,426470.5882352941
20490000.0,9.0,ЮВАО,64.0,43.0,9,12,1980,False,False,2.6,3,https://www.cian.ru/sale/flat/299875840/,False,320156.25
90000000.0,20.0,ЮЗАО,185.0,70.0,19,51,,False,False,,3,https://www.cian.ru/sale/flat/299254495/,False,486486.4864864865
301095040.0,7.0,ЦАО,154.2,94.7,3,7,,False,False,,3,https://www.cian.ru/sale/flat/300508751/,False,1952626.7185473412
24900000.0,12.0,ЦАО,59.9,,3,19,,False,True,3.3,3,https://www.cian.ru/sale/flat/300733793/,False,415692.82136894827
133000000.0,4.0,ЗАО,110.9,,3,8,2020,False,False,3.2,3,https://www.cian.ru/sale/flat/298332329/,False,1199278.629395852
36500000.0,12.0,СВАО,138.0,100.0,47,59,2015,False,False,3.05,3,https://www.cian.ru/sale/flat/295722404/,False,264492.7536231884
705691500.0,4.0,ЦАО,203.1,,6,7,,False,False,3.4,3,https://www.cian.ru/sale/flat/291067078/,False,3474601.1816839
50000000.0,12.0,САО,115.0,,8,23,2008,False,False,3.0,3,https://www.cian.ru/sale/flat/296811013/,False,434782.60869565216
13750000.0,5.0,ЮВАО,67.0,46.0,1,6,1929,False,True,3.1,3,https://www.cian.ru/sale/flat/300442758/,False,205223.8805970149
79950000.0,11.0,ЦАО,159.9,,22,29,2021,False,False,3.0,3,https://www.cian.ru/sale/flat/292721081/,False,500000.0
22500000.0,6.0,ЮАО,83.6,44.7,23,25,,False,False,,3,https://www.cian.ru/sale/flat/299595703/,False,269138.75598086126
79000000.0,2.0,ЦАО,90.7,53.0,3,8,1940,False,False,,3,https://www.cian.ru/sale/flat/256680882/,False,871003.3076074972
161000000.0,6.0,ЦАО,169.5,,14,17,2003,False,False,3.0,3,https://www.cian.ru/sale/flat/266856911/,False,949852.5073746312
65000000.0,10.0,ЦАО,75.0,40.0,7,13,,False,False,3.1,3,https://www.cian.ru/sale/flat/299025951/,False,866666.6666666666
32890000.0,8.0,ЗАО,86.0,52.0,20,31,2021,False,False,3.1,3,https://www.cian.ru/sale/flat/300208657/,False,382441.8604651163
235230500.0,3.0,ЦАО,223.3,,39,65,2008,False,True,3.0,3,https://www.cian.ru/sale/flat/296106303/,False,1053428.1236005374
71000000.0,5.0,САО,95.0,61.0,20,21,2019,False,False,3.0,3,https://www.cian.ru/sale/flat/298851611/,False,747368.4210526316
30500000.0,20.0,ЮАО,69.4,39.0,24,24,2023,False,True,4.0,3,https://www.cian.ru/sale/flat/300376052/,False,439481.26801152737
120000000.0,8.0,ЦАО,104.0,,3,4,1912,False,False,,3,https://www.cian.ru/sale/flat/299052958/,False,1153846.1538461538
28000000.0,13.0,ЮЗАО,81.0,46.6,6,14,2008,False,False,2.75,3,https://www.cian.ru/sale/flat/299325164/,False,345679.012345679
28000000.0,15.0,ЗАО,61.2,,10,16,2018,False,True,3.0,3,https://www.cian.ru/sale/flat/298334197/,False,457516.33986928104
404596460.0,14.0,ЦАО,172.26,,5,7,2015,False,False,3.3,3,https://www.cian.ru/sale/flat/291636518/,False,2348754.557064902
312000000.0,1.0,ЦАО,166.0,95.0,4,5,2015,False,True,3.0,3,https://www.cian.ru/sale/flat/298382835/,False,1879518.0722891567
500000000.0,4.0,ЦАО,240.0,,13,13,,False,True,4.7,3,https://www.cian.ru/sale/flat/297748689/,False,2083333.3333333333
29000000.0,10.0,ЮВАО,73.2,41.3,11,20,2023,False,False,3.0,3,https://www.cian.ru/sale/flat/300301424/,False,396174.8633879781
29900000.0,22.0,ЗАО,60.1,,8,30,,False,True,3.0,3,https://www.cian.ru/sale/flat/295331662/,False,497504.15973377705
141600000.0,12.0,ЦАО,118.0,49.5,2,7,2021,False,False,3.6,3,https://www.cian.ru/sale/flat/300434424/,False,1200000.0
151380000.0,14.0,ЦАО,119.5,46.2,8,15,,False,False,,3,https://www.cian.ru/sale/flat/300509402/,False,1266778.2426778243
33900000.0,12.0,СЗАО,90.0,55.0,2,24,2012,False,False,3.1,3,https://www.cian.ru/sale/flat/298474271/,False,376666.6666666667
35850000.0,9.0,САО,109.8,63.6,12,24,2005,False,False,2.9,3,https://www.cian.ru/sale/flat/299201357/,False,326502.7322404372
29197000.0,13.0,ЮВАО,67.9,45.0,6,10,2017,False,True,3.2,3,https://www.cian.ru/sale/flat/300810553/,False,429999.99999999994
576973371.0,7.0,ЦАО,219.2,,2,4,2015,False,False,3.2,3,https://www.cian.ru/sale/flat/290411907/,False,2632177.7874087594
81200000.0,3.0,ЦАО,116.0,,52,78,2019,False,True,3.9,3,https://www.cian.ru/sale/flat/296702466/,False,700000.0
53000000.0,20.0,ЮАО,87.0,40.0,6,18,2021,False,False,3.0,3,https://www.cian.ru/sale/flat/297079276/,False,609195.4022988506
30300000.0,10.0,СВАО,85.0,,13,14,1972,False,False,2.7,3,https://www.cian.ru/sale/flat/294720722/,False,356470.5882352941
252637557.0,6.0,ЦАО,179.0,,4,6,2009,False,False,3.4,3,https://www.cian.ru/sale/flat/294650824/,False,1411383.0
120000000.0,7.0,ЦАО,108.0,,9,21,2023,False,False,3.1,3,https://www.cian.ru/sale/flat/299243737/,False,1111111.111111111
39461999.0,4.0,ЗАО,110.0,52.6,19,29,2021,False,False,3.3,3,https://www.cian.ru/sale/flat/300209992/,False,358745.44545454544
46500000.0,,СЗАО,96.0,,2,46,2020,False,False,3.2,3,https://www.cian.ru/sale/flat/299011495/,False,484375.0
40000000.0,7.0,ЦАО,89.3,53.0,21,32,2019,False,False,,3,https://www.cian.ru/sale/flat/292665474/,False,447928.3314669653
237112344.0,12.0,ЦАО,138.6,,8,11,2008,False,False,3.2,3,https://www.cian.ru/sale/flat/286714948/,False,1710767.2727272727
60000000.0,8.0,САО,128.0,99.0,22,23,2008,False,False,3.0,3,https://www.cian.ru/sale/flat/300590779/,False,468750.0
48600000.0,,ЮАО,96.5,43.0,34,48,2023,False,False,3.3,3,https://www.cian.ru/sale/flat/290020370/,False,503626.9430051813
83700000.0,17.0,ЗАО,83.7,,17,32,,False,True,,3,https://www.cian.ru/sale/flat/299095732/,False,1000000.0
140000000.0,16.0,ЦАО,103.0,60.0,3,7,2016,False,False,3.0,3,https://www.cian.ru/sale/flat/297725136/,False,1359223.3009708738
106500000.0,3.0,ЦАО,146.0,81.0,4,12,,False,False,,3,https://www.cian.ru/sale/flat/300539700/,False,729452.0547945206
39500000.0,7.0,ЦАО,83.9,,20,53,2019,False,False,3.0,3,https://www.cian.ru/sale/flat/293186412/,False,470798.5697258641
252637557.0,6.0,ЦАО,179.0,36.4,4,6,,False,False,,3,https://www.cian.ru/sale/flat/300509002/,False,1411383.0
85000000.0,8.0,ЦАО,132.1,,7,7,,False,False,,3,https://www.cian.ru/sale/flat/289628414/,False,643451.9303557911
43000000.0,26.0,ЗАО,77.0,46.0,13,26,2021,False,False,3.1,3,https://www.cian.ru/sale/flat/294216008/,False,558441.5584415584
182240000.0,7.0,ЦАО,113.9,,6,12,,False,False,,3,https://www.cian.ru/sale/flat/285557020/,False,1600000.0
106140000.0,9.0,САО,183.0,146.0,15,18,,False,False,,3,https://www.cian.ru/sale/flat/296205791/,False,580000.0
21400000.0,12.0,САО,83.0,56.0,12,14,2004,False,False,2.8,3,https://www.cian.ru/sale/flat/300881872/,False,257831.3253012048
242899015.0,6.0,ЦАО,172.1,40.2,4,6,,False,False,,3,https://www.cian.ru/sale/flat/300509101/,False,1411383.0040674028
120000000.0,6.0,ЦАО,99.7,,9,18,2022,False,False,3.65,3,https://www.cian.ru/sale/flat/299143568/,False,1203610.8324974924
111000000.0,4.0,ЦАО,110.0,75.0,2,5,2009,False,False,,3,https://www.cian.ru/sale/flat/237857545/,False,1009090.9090909091
23900000.0,12.0,ЮВАО,85.1,57.3,1,17,,False,False,,3,https://www.cian.ru/sale/flat/296187258/,False,280846.06345475913
42700000.0,6.0,ЗАО,82.9,36.5,11,13,2022,False,False,3.1,3,https://www.cian.ru/sale/flat/295684586/,False,515078.4077201447
138710722.0,10.0,ЗАО,105.3,,7,15,2008,False,False,3.4,3,https://www.cian.ru/sale/flat/294650775/,False,1317290.8072174739
132000000.0,9.0,ЦАО,112.7,,6,21,2023,False,False,3.0,3,https://www.cian.ru/sale/flat/267420074/,False,1171251.1091393079
107000000.0,7.0,ЦАО,108.0,,9,21,2023,False,False,3.0,3,https://www.cian.ru/sale/flat/297358384/,False,990740.7407407408
41990000.0,7.0,ЮВАО,115.6,,4,30,2012,False,False,3.0,3,https://www.cian.ru/sale/flat/294966171/,False,363235.29411764705
49900000.0,10.0,СЗАО,82.3,,20,57,2022,False,False,3.1,3,https://www.cian.ru/sale/flat/300776748/,False,606318.347509113
45000000.0,16.0,СЗАО,100.0,75.0,1,19,,False,False,,3,https://www.cian.ru/sale/flat/300346511/,False,450000.0
13997000.0,3.0,ЮАО,59.4,43.8,1,9,1973,False,False,,3,https://www.cian.ru/sale/flat/300289604/,False,235639.73063973064
115000000.0,5.0,ЦАО,139.0,,4,16,2000,False,False,3.0,3,https://www.cian.ru/sale/flat/299338893/,False,827338.1294964029
43900000.0,7.0,Неизвестно,86.6,,12,18,2018,False,False,3.1,3,https://www.cian.ru/sale/flat/298519143/,False,506928.4064665127
33250000.0,6.0,ЗАО,63.3,33.2,15,28,2022,False,False,3.1,3,https://www.cian.ru/sale/flat/299363920/,False,525276.4612954187
72150000.0,3.0,ЦАО,105.0,90.0,8,10,2019,False,True,4.35,3,https://www.cian.ru/sale/flat/300234174/,False,687142.8571428572
165000000.0,4.0,ЦАО,173.6,,3,10,2009,False,False,3.0,3,https://www.cian.ru/sale/flat/297042900/,False,950460.8294930876
41000000.0,7.0,САО,75.7,40.0,7,17,2018,False,True,2.95,3,https://www.cian.ru/sale/flat/300822553/,False,541611.6248348745
23790000.0,7.0,ЗАО,65.7,44.0,8,12,1973,False,False,,3,https://www.cian.ru/sale/flat/299492949/,False,362100.45662100456
27000000.0,4.0,СЗАО,76.1,40.6,7,47,,False,False,,3,https://www.cian.ru/sale/flat/296751936/,False,354796.32063074905
63000000.0,8.0,ЦАО,168.0,118.9,4,5,1917,False,False,3.75,3,https://www.cian.ru/sale/flat/296644413/,False,375000.0
17000000.0,6.0,ЮЗАО,57.9,37.8,3,9,1972,False,False,2.53,3,https://www.cian.ru/sale/flat/300045504/,False,293609.6718480138
154000000.0,11.0,ЦАО,138.1,67.9,4,14,,False,False,,3,https://www.cian.ru/sale/flat/300650842/,False,1115133.9608979002
17300000.0,10.0,ЮЗАО,90.0,47.0,2,22,2007,False,False,2.8,3,https://www.cian.ru/sale/flat/299549331/,False,192222.22222222222
59900000.0,11.0,ЮЗАО,96.9,59.0,17,21,,False,False,3.1,3,https://www.cian.ru/sale/flat/293224687/,False,618163.0546955623
70000000.0,3.0,ЦАО,100.0,,29,78,2020,False,True,3.9,3,https://www.cian.ru/sale/flat/293128332/,False,700000.0
79851000.0,6.0,ЦАО,185.7,,5,5,1917,False,False,4.0,3,https://www.cian.ru/sale/flat/299146912/,False,430000.0
73000000.0,3.0,ЦАО,100.0,,9,10,2019,False,True,4.35,3,https://www.cian.ru/sale/flat/291373130/,False,730000.0
90900900.0,9.0,ЦАО,87.0,56.0,6,21,2023,False,False,3.0,3,https://www.cian.ru/sale/flat/299588498/,False,1044837.9310344828
35000000.0,1.0,САО,99.2,58.4,13,18,2003,False,False,3.1,3,https://www.cian.ru/sale/flat/299448022/,False,352822.5806451613
35000000.0,17.0,ЦАО,71.7,44.7,19,21,2008,False,False,3.1,3,https://www.cian.ru/sale/flat/298012743/,False,488145.0488145049
98000000.0,5.0,ЗАО,136.0,,4,24,2010,False,False,,3,https://www.cian.ru/sale/flat/263883005/,False,720588.2352941176
103000000.0,7.0,Неизвестно,115.0,64.0,2,21,2023,False,False,,3,https://www.cian.ru/sale/flat/299644232/,False,895652.1739130435
207380000.0,7.0,ЦАО,135.08,73.0,5,12,,False,False,,3,https://www.cian.ru/sale/flat/300508754/,False,1535238.377257921
150000000.0,9.0,ЦАО,112.5,,6,21,2023,False,False,,3,https://www.cian.ru/sale/flat/300294429/,False,1333333.3333333333
38000000.0,11.0,СЗАО,82.5,49.0,36,53,2022,False,False,3.1,3,https://www.cian.ru/sale/flat/299557531/,False,460606.0606060606
49500000.0,5.0,ЦАО,87.1,,2,4,1932,False,False,,3,https://www.cian.ru/sale/flat/300016466/,False,568312.2847301952
16900000.0,8.0,ЮЗАО,63.4,45.0,4,9,1969,False,False,2.65,3,https://www.cian.ru/sale/flat/299859361/,False,266561.5141955836
14500000.0,12.0,ЮЗАО,50.0,,4,9,1976,False,False,2.64,3,https://www.cian.ru/sale/flat/299145106/,False,290000.0
60000000.0,8.0,САО,128.0,,22,23,,False,False,2.9,3,https://www.cian.ru/sale/flat/298211319/,False,468750.0
200000000.0,7.0,ЦАО,150.0,,11,11,,False,False,,3,https://www.cian.ru/sale/flat/300593282/,False,1333333.3333333333
80000000.0,9.0,ЦАО,90.0,75.0,2,7,,False,False,,3,https://www.cian.ru/sale/flat/300539712/,False,888888.8888888889
188184400.0,10.0,ЗАО,120.0,96.0,11,15,,False,False,,3,https://www.cian.ru/sale/flat/286396664/,False,1568203.3333333333
62000000.0,13.0,СЗАО,117.0,,9,24,2020,False,False,3.2,3,https://www.cian.ru/sale/flat/300283089/,False,529914.5299145299
16150000.0,2.0,САО,55.5,44.0,2,5,1962,False,False,2.8,3,https://www.cian.ru/sale/flat/296226599/,False,290990.990990991
31000000.0,8.0,ЗАО,82.5,50.0,15,37,,False,False,,3,https://www.cian.ru/sale/flat/298483604/,False,375757.57575757575
71500000.0,26.0,ЗАО,128.0,75.0,5,23,2010,False,False,3.2,3,https://www.cian.ru/sale/flat/299327398/,False,558593.75
13200000.0,17.0,ВАО,53.6,34.9,5,5,1960,False,False,2.48,3,https://www.cian.ru/sale/flat/300170974/,False,246268.6567164179
112910640.0,7.0,ЦАО,68.2,,3,6,2009,False,False,3.2,3,https://www.cian.ru/sale/flat/294823138/,False,1655581.2316715543
21500000.0,8.0,СЗАО,75.5,46.0,3,22,2006,False,False,2.64,3,https://www.cian.ru/sale/flat/296559364/,False,284768.2119205298
38700000.0,17.0,САО,136.0,79.7,9,22,2002,False,False,3.0,3,https://www.cian.ru/sale/flat/292686416/,False,284558.82352941175
140000000.0,6.0,ЦАО,138.1,,4,14,,False,False,,3,https://www.cian.ru/sale/flat/300509451/,False,1013758.1462708183
22000000.0,4.0,СВАО,75.0,45.0,7,17,1986,False,False,,3,https://www.cian.ru/sale/flat/300572817/,False,293333.3333333333
55000000.0,6.0,ЗАО,100.2,,9,15,,False,False,,3,https://www.cian.ru/sale/flat/300876023/,False,548902.1956087825
101500000.0,3.0,ЦАО,133.2,,70,78,2020,False,True,3.9,3,https://www.cian.ru/sale/flat/291059858/,False,762012.0120120121
99000000.0,11.0,ЦАО,93.0,,7,20,2021,False,False,3.2,3,https://www.cian.ru/sale/flat/291318309/,False,1064516.1290322582
160000000.0,14.0,ЦАО,99.9,,3,15,,False,False,,3,https://www.cian.ru/sale/flat/300509049/,False,1601601.6016016016
54890000.0,19.0,ЦАО,60.0,45.0,3,16,,False,False,3.25,3,https://www.cian.ru/sale/flat/298558213/,False,914833.3333333334
119000000.0,13.0,ЦАО,110.0,,3,5,2021,False,False,,3,https://www.cian.ru/sale/flat/291161856/,False,1081818.1818181819
31990000.0,17.0,ЮЗАО,78.0,50.0,7,8,1958,False,False,2.8,3,https://www.cian.ru/sale/flat/299237500/,False,410128.2051282051
33299000.0,4.0,ЗАО,112.0,74.2,3,8,1954,False,False,3.0,3,https://www.cian.ru/sale/flat/292548663/,False,297312.5
159350000.0,14.0,ЦАО,138.57,,8,15,,False,False,,3,https://www.cian.ru/sale/flat/300509408/,False,1149960.3088691637
24600000.0,4.0,ЮЗАО,72.8,44.2,2,25,2012,False,False,2.7,3,https://www.cian.ru/sale/flat/300346570/,False,337912.0879120879
57500000.0,3.0,ЦАО,86.6,,9,9,1938,False,False,3.0,3,https://www.cian.ru/sale/flat/293806073/,False,663972.286374134
25900000.0,7.0,ЮВАО,93.3,56.0,1,7,1958,False,False,3.07,3,https://www.cian.ru/sale/flat/300019723/,False,277599.14255091106
37900000.0,15.0,САО,97.4,64.4,7,34,,False,False,3.0,3,https://www.cian.ru/sale/flat/299250618/,False,389117.0431211499
75000000.0,10.0,САО,115.7,90.0,18,50,,False,False,,3,https://www.cian.ru/sale/flat/299925925/,False,648228.176318064
395000000.0,4.0,ЦАО,136.85,,4,5,1903,False,True,,3,https://www.cian.ru/sale/flat/280842956/,False,2886371.94008038
207002840.0,11.0,ЦАО,164.0,,2,5,,False,False,,3,https://www.cian.ru/sale/flat/300509141/,False,1262212.4390243902
214999900.0,11.0,ЦАО,118.7,,2,6,2008,False,False,3.0,3,https://www.cian.ru/sale/flat/295848895/,False,1811288.1213142376
80000000.0,9.0,ЦАО,90.0,66.0,2,7,1933,False,False,3.0,3,https://www.cian.ru/sale/flat/300189345/,False,888888.8888888889
85000000.0,8.0,ЦАО,112.7,65.0,3,5,2014,False,True,3.6,3,https://www.cian.ru/sale/flat/299700370/,False,754214.7293700088
118000000.0,6.0,ЦАО,125.0,73.0,2,7,,False,False,3.0,3,https://www.cian.ru/sale/flat/297126142/,False,944000.0
46440000.0,14.0,САО,86.0,47.0,3,27,2022,False,False,3.0,3,https://www.cian.ru/sale/flat/300509067/,False,540000.0
35500000.0,10.0,СВАО,98.0,56.0,4,11,,False,False,,3,https://www.cian.ru/sale/flat/293837893/,False,362244.89795918367
13700000.0,19.0,САО,56.5,,6,9,1968,False,False,,3,https://www.cian.ru/sale/flat/300776368/,False,242477.8761061947
84200000.0,2.0,ЦАО,106.0,59.0,5,5,1890,False,False,3.0,3,https://www.cian.ru/sale/flat/295616431/,False,794339.6226415094
27000000.0,9.0,ЮЗАО,78.3,53.5,3,8,,False,False,,3,https://www.cian.ru/sale/flat/300548530/,False,344827.5862068966
103501420.0,9.0,ЦАО,130.0,80.0,4,13,,False,False,,3,https://www.cian.ru/sale/flat/282406814/,False,796164.7692307692
180000000.0,5.0,ЦАО,159.0,,13,14,,False,False,3.0,3,https://www.cian.ru/sale/flat/300693443/,False,1132075.4716981133
39000000.0,19.0,САО,148.0,100.0,8,28,2017,False,True,3.1,3,https://www.cian.ru/sale/flat/297326360/,False,263513.5135135135
155000000.0,6.0,ЦАО,104.0,,5,7,2017,False,True,3.6,3,https://www.cian.ru/sale/flat/298214250/,False,1490384.6153846155
28000000.0,18.0,САО,77.0,49.4,7,21,,False,True,,3,https://www.cian.ru/sale/flat/293036101/,False,363636.36363636365
65200000.0,1.0,САО,104.0,74.0,3,15,,False,True,3.0,3,https://www.cian.ru/sale/flat/296470579/,False,626923.0769230769
34000000.0,5.0,СЗАО,69.5,30.0,14,25,2022,False,True,,3,https://www.cian.ru/sale/flat/300750672/,False,489208.6330935252
42000000.0,14.0,СЗАО,87.0,50.0,23,41,2023,False,False,3.0,3,https://www.cian.ru/sale/flat/300063062/,False,482758.6206896552
74000000.0,5.0,ЦАО,81.0,22.0,2,5,2021,False,True,,3,https://www.cian.ru/sale/flat/299560798/,False,913580.2469135802
24500000.0,8.0,ЦАО,65.0,47.0,4,4,1926,False,False,3.1,3,https://www.cian.ru/sale/flat/298943876/,False,376923.07692307694
240000000.0,7.0,ЦАО,145.2,,7,7,2019,False,False,3.1,3,https://www.cian.ru/sale/flat/299249837/,False,1652892.5619834713
37999000.0,10.0,ЦАО,81.0,55.0,5,6,1939,False,False,3.1,3,https://www.cian.ru/sale/flat/296713094/,False,469123.4567901235
37990000.0,10.0,ЗАО,78.0,45.0,40,52,2020,False,False,3.1,3,https://www.cian.ru/sale/flat/298985935/,False,487051.28205128206
29800000.0,6.0,ЦАО,73.1,,4,18,2017,False,True,3.0,3,https://www.cian.ru/sale/flat/298459097/,False,407660.7387140903
135000000.0,16.0,ЦАО,139.6,70.7,7,10,,False,False,,3,https://www.cian.ru/sale/flat/300509405/,False,967048.7106017192
235230500.0,8.0,ЦАО,138.0,112.0,8,10,2008,False,False,3.2,3,https://www.cian.ru/sale/flat/286337916/,False,1704568.8405797102
45800000.0,6.0,ЮАО,97.1,,2,7,1940,False,False,3.0,3,https://www.cian.ru/sale/flat/298324265/,False,471678.68177136977
93000000.0,13.0,ЗАО,117.0,73.0,9,39,2015,False,False,,3,https://www.cian.ru/sale/flat/298726967/,False,794871.7948717949
40850000.0,11.0,СЗАО,98.4,54.0,10,21,2024,False,False,3.1,3,https://www.cian.ru/sale/flat/299502656/,False,415142.2764227642
160500000.0,9.0,ЦАО,107.0,43.2,6,12,,False,False,,3,https://www.cian.ru/sale/flat/295229141/,False,1500000.0
46899000.0,5.0,ЗАО,73.0,51.0,3,12,,False,False,,3,https://www.cian.ru/sale/flat/299059642/,False,642452.0547945206
14500000.0,15.0,ВАО,58.0,44.0,2,9,1966,False,False,2.64,3,https://www.cian.ru/sale/flat/300579605/,False,250000.0
210000000.0,20.0,ЗАО,324.0,60.0,1,7,2006,False,False,,3,https://www.cian.ru/sale/flat/239000729/,False,648148.1481481482
74890000.0,14.0,СВАО,106.0,,21,22,2019,False,False,3.1,3,https://www.cian.ru/sale/flat/298057479/,False,706509.4339622641
26000000.0,8.0,ЦАО,81.6,52.0,4,17,2004,False,False,2.7,3,https://www.cian.ru/sale/flat/298681167/,False,318627.45098039217
194800000.0,4.0,ЗАО,160.0,,47,54,,False,False,,3,https://www.cian.ru/sale/flat/293641999/,False,1217500.0
48800000.0,1.0,САО,67.0,47.0,8,15,,False,True,,3,https://www.cian.ru/sale/flat/297129399/,False,728358.2089552239
23500000.0,12.0,ЮЗАО,86.0,55.0,19,24,2005,False,False,2.78,3,https://www.cian.ru/sale/flat/295212920/,False,273255.81395348837
47000000.0,8.0,ЦАО,83.6,,7,15,1997,False,False,2.75,3,https://www.cian.ru/sale/flat/299564852/,False,562200.9569377991
100000000.0,3.0,ЦАО,168.0,,31,85,2016,False,True,3.0,3,https://www.cian.ru/sale/flat/293045810/,False,595238.0952380953
21000000.0,10.0,ЮЗАО,74.0,52.0,2,5,1960,False,False,2.7,3,https://www.cian.ru/sale/flat/300201630/,False,283783.7837837838
36390000.0,8.0,ЗАО,66.4,30.6,2,8,2022,False,False,3.1,3,https://www.cian.ru/sale/flat/299166254/,False,548042.1686746988
93000000.0,6.0,ЦАО,93.0,68.0,2,7,2016,False,True,3.5,3,https://www.cian.ru/sale/flat/300393385/,False,1000000.0
30000000.0,10.0,ЮАО,100.4,45.4,9,10,,False,False,,3,https://www.cian.ru/sale/flat/298020860/,False,298804.780876494
20058305.0,16.0,САО,90.7,54.1,13,14,2023,True,False,2.84,4,https://www.cian.ru/sale/flat/297032953/,False,221150.0
67919040.0,16.0,СЗАО,100.8,57.8,23,24,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/289786113/,False,673800.0
90265800.0,10.0,СВАО,142.6,107.0,34,34,2022,True,False,6.9,4,https://www.cian.ru/sale/flat/298604135/,False,633000.0
68265288.0,13.0,ЮЗАО,163.8,91.8,3,32,2021,True,False,3.1,4,https://www.cian.ru/sale/flat/264100269/,False,416760.0
45976295.0,4.0,ЮАО,95.0,66.4,4,19,2024,True,False,,4,https://www.cian.ru/sale/flat/258098112/,False,483961.0
107276254.0,12.0,САО,132.1,,38,41,2022,True,False,3.1,4,https://www.cian.ru/sale/flat/301041432/,False,812083.6790310371
160645133.0,14.0,ЦАО,145.3,118.5,66,67,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/284503829/,False,1105610.0
120303960.0,17.0,СЗАО,118.2,74.4,42,43,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/298665066/,False,1017800.0
54883872.0,10.0,ЗАО,92.1,39.5,28,28,2022,True,False,3.4,4,https://www.cian.ru/sale/flat/298334082/,False,595916.0912052117
89936196.0,12.0,САО,133.2,,4,41,2022,True,False,3.1,4,https://www.cian.ru/sale/flat/301041435/,False,675196.6666666667
72000000.0,18.0,ЮАО,129.1,,38,40,2023,True,False,,4,https://www.cian.ru/sale/flat/300209363/,False,557707.203718048
209988449.0,9.0,ЦАО,168.2,,3,21,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/262519423/,False,1248445.0
226400000.0,3.0,ЦАО,226.4,,65,66,2020,True,True,3.9,4,https://www.cian.ru/sale/flat/298051595/,False,1000000.0
63620156.0,12.0,ЦАО,140.45,,18,23,2022,True,False,3.2,4,https://www.cian.ru/sale/flat/300285639/,False,452973.69882520474
59304935.0,23.0,ЮАО,131.8,68.4,2,11,2024,True,False,3.1,4,https://www.cian.ru/sale/flat/299226754/,False,449961.5705614567
48000000.0,10.0,СЗАО,103.4,53.3,4,14,2023,True,False,,4,https://www.cian.ru/sale/flat/295967581/,False,464216.6344294004
44796518.0,10.0,СЗАО,113.0,68.1,10,11,2022,True,False,3.02,4,https://www.cian.ru/sale/flat/290752384/,False,396429.3628318584
55902000.0,,СЗАО,133.1,,43,47,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/296745632/,False,420000.0
98800000.0,9.0,ЦАО,152.0,120.0,2,4,2024,True,True,,4,https://www.cian.ru/sale/flat/300982399/,False,650000.0
209231579.0,10.0,ЦАО,180.7,,8,8,2019,True,False,3.3,4,https://www.cian.ru/sale/flat/274788985/,False,1157894.7371333702
650000000.0,13.0,ЦАО,251.8,,4,4,2021,True,False,,4,https://www.cian.ru/sale/flat/296119409/,False,2581413.8204924543
51216400.0,,ЦАО,117.24,55.7,12,35,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/293376084/,False,436850.9041282839
50936201.0,10.0,ЗАО,100.3,50.9,14,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334109/,False,507838.4945164507
102120000.0,8.0,ЗАО,125.6,55.3,12,14,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/298402501/,False,813057.3248407644
250500000.0,6.0,ЦАО,139.0,,19,21,2023,True,False,,4,https://www.cian.ru/sale/flat/292309445/,False,1802158.273381295
48918870.0,27.0,СВАО,126.7,70.4,4,22,2023,True,False,2.83,4,https://www.cian.ru/sale/flat/300918253/,False,386100.0
169900000.0,9.0,ЗАО,152.0,,4,10,2024,True,False,,4,https://www.cian.ru/sale/flat/298139775/,False,1117763.1578947369
68500000.0,5.0,СЗАО,102.2,39.6,10,21,2023,True,False,3.25,4,https://www.cian.ru/sale/flat/295873974/,False,670254.4031311155
307942336.0,12.0,ЦАО,276.1,178.8,8,9,2021,True,True,3.6,4,https://www.cian.ru/sale/flat/298329544/,False,1115328.9967403114
