price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link
12400000.0,12.0,SAR,32.2,18.7,7.0,9.0,1973.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300197626/
5500000.0,10.0,CAR,21.0,12.0,1.0,5.0,1956.0,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/300433015/
17500000.0,10.0,NAR,30.2,20.0,4.0,15.0,,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/300540938/
27500000.0,15.0,CAR,45.0,20.0,8.0,9.0,2014.0,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/294833419/
10900000.0,11.0,SWAR,38.0,,14.0,16.0,1981.0,0.0,0.0,2.65,1.0,https://www.cian.ru/sale/flat/300576055/
15400000.0,4.0,SWAR,41.9,22.0,17.0,22.0,2007.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299724639/
17400000.0,10.0,SWAR,40.9,,6.0,18.0,2023.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299203398/
6300000.0,3.0,CAR,13.0,10.0,4.0,5.0,1930.0,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/284009990/
54000000.0,7.0,CAR,54.0,30.0,4.0,21.0,2023.0,0.0,0.0,3.1,1.0,https://www.cian.ru/sale/flat/298922993/
18200000.0,22.0,SAR,35.6,12.5,11.0,15.0,2024.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299000581/
9300000.0,8.0,SEAR,38.0,20.0,16.0,17.0,2013.0,0.0,0.0,2.74,1.0,https://www.cian.ru/sale/flat/299330882/
9650000.0,13.0,NEAR,36.0,17.0,5.0,12.0,1977.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/300272864/
13400000.0,10.0,SAR,41.15,20.9,6.0,12.0,1985.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/299486441/
4500000.0,9.0,SAR,81.9,,5.0,5.0,1951.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/293949247/
19990000.0,7.0,SWAR,46.4,17.7,11.0,34.0,,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/296361605/
9600000.0,1.0,SAR,42.0,13.0,1.0,22.0,1987.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300930286/
7450000.0,16.0,WAR,14.3,10.0,16.0,22.0,1980.0,0.0,1.0,2.65,1.0,https://www.cian.ru/sale/flat/292414373/
10300000.0,4.0,CAR,26.8,14.0,6.0,13.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299722483/
15000000.0,2.0,SAR,40.2,,4.0,17.0,1972.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/299525163/
8290000.0,19.0,NAR,34.3,13.8,8.0,12.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/300639142/
8900000.0,12.0,,32.8,18.9,5.0,9.0,1971.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300297049/
5699000.0,15.0,EAR,29.8,,6.0,6.0,1953.0,0.0,1.0,6.0,1.0,https://www.cian.ru/sale/flat/293823518/
20300000.0,4.0,,39.0,13.5,9.0,33.0,,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/300011239/
160000000.0,15.0,CAR,144.0,56.0,14.0,21.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/300436631/
11500000.0,5.0,WAR,35.0,20.0,4.0,9.0,1970.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/289479862/
9500000.0,12.0,SEAR,31.3,18.0,2.0,5.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/300073203/
23000000.0,10.0,WAR,30.0,,3.0,52.0,2020.0,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/296959546/
14900000.0,11.0,SEAR,34.2,,24.0,33.0,2023.0,0.0,0.0,2.59,1.0,https://www.cian.ru/sale/flat/297087775/
14400000.0,6.0,SAR,36.9,14.0,18.0,26.0,2023.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/299427439/
7950000.0,16.0,SEAR,31.0,18.0,9.0,9.0,1962.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/297818711/
7900000.0,3.0,EAR,33.0,19.0,2.0,9.0,1976.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/300892104/
21000000.0,,NWAR,43.0,24.0,18.0,22.0,2022.0,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/297558153/
10100000.0,15.0,EAR,38.0,19.0,5.0,14.0,1995.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/299635064/
60000000.0,9.0,CAR,49.3,36.3,2.0,11.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/292945725/
17290000.0,7.0,NWAR,31.7,12.0,19.0,33.0,2023.0,0.0,0.0,3.4,1.0,https://www.cian.ru/sale/flat/300658108/
30600000.0,3.0,NAR,42.0,18.0,16.0,21.0,2020.0,0.0,0.0,3.1,1.0,https://www.cian.ru/sale/flat/300900853/
16350000.0,16.0,NEAR,40.0,19.0,2.0,13.0,2021.0,0.0,0.0,2.72,1.0,https://www.cian.ru/sale/flat/292434467/
13650000.0,14.0,NEAR,32.0,,8.0,8.0,1962.0,0.0,0.0,2.8,1.0,https://www.cian.ru/sale/flat/300935802/
10490000.0,16.0,NEAR,37.0,20.0,7.0,12.0,1967.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/298191085/
17500000.0,9.0,SWAR,40.7,24.4,15.0,16.0,,0.0,0.0,2.6,1.0,https://www.cian.ru/sale/flat/299110690/
12800000.0,6.0,WAR,40.8,18.0,6.0,9.0,2023.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/300327603/
3800000.0,13.0,EAR,44.0,20.0,12.0,12.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/290644239/
18500000.0,15.0,SAR,37.0,12.0,8.0,8.0,,,,,1.0,https://www.cian.ru/sale/flat/295930960/
10600000.0,9.0,SAR,37.7,17.7,28.0,50.0,2013.0,0.0,0.0,2.9,1.0,https://www.cian.ru/sale/flat/299980989/
14400000.0,16.0,SWAR,30.0,18.0,8.0,9.0,1966.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/299241579/
8300000.0,19.0,SWAR,38.2,17.6,12.0,16.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/298470529/
21100000.0,5.0,NWAR,37.0,15.0,6.0,29.0,,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/300281966/
28000000.0,3.0,WAR,50.0,30.0,16.0,23.0,,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/299141019/
5180000.0,10.0,NEAR,16.9,,16.0,16.0,2019.0,0.0,1.0,2.5,1.0,https://www.cian.ru/sale/flat/293971061/
21500000.0,5.0,CAR,40.0,20.0,6.0,14.0,1972.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/300019395/
7300000.0,9.0,SEAR,38.9,20.9,5.0,12.0,1977.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300075498/
12500000.0,6.0,WAR,36.1,19.0,15.0,16.0,1979.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300309463/
8150000.0,18.0,SEAR,32.9,18.8,5.0,9.0,1968.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300151973/
7500000.0,19.0,SWAR,38.3,19.6,11.0,17.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299520907/
10800000.0,11.0,NEAR,35.0,19.5,3.0,9.0,1976.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/300019385/
15600000.0,15.0,EAR,42.0,13.4,20.0,21.0,2022.0,0.0,1.0,3.0,1.0,https://www.cian.ru/sale/flat/300943049/
31000000.0,17.0,WAR,47.0,15.0,7.0,18.0,2022.0,0.0,0.0,3.1,1.0,https://www.cian.ru/sale/flat/297195040/
60500000.0,4.0,CAR,92.0,19.8,24.0,85.0,,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/296576457/
21950000.0,7.0,WAR,43.0,25.0,14.0,38.0,2021.0,,,,1.0,https://www.cian.ru/sale/flat/299224095/
11930000.0,6.0,NEAR,35.1,15.0,15.0,22.0,,0.0,0.0,2.85,1.0,https://www.cian.ru/sale/flat/299856834/
13500000.0,11.0,SEAR,33.0,,7.0,8.0,1962.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/300135811/
9790000.0,16.0,SEAR,33.3,17.1,4.0,9.0,1969.0,0.0,0.0,2.65,1.0,https://www.cian.ru/sale/flat/296748808/
5990000.0,2.0,NAR,19.2,,1.0,3.0,,0.0,1.0,3.33,1.0,https://www.cian.ru/sale/flat/295982641/
8200000.0,7.0,SAR,33.0,18.7,1.0,9.0,,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300740237/
13700000.0,11.0,SEAR,28.0,18.0,11.0,29.0,2022.0,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/300670002/
10490000.0,9.0,NWAR,35.0,20.0,8.0,9.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/300725362/
5500000.0,7.0,SAR,34.2,19.2,12.0,12.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299105794/
800000.0,12.0,SWAR,40.0,,6.0,14.0,2009.0,0.0,0.0,2.9,1.0,https://www.cian.ru/sale/flat/300459829/
20000000.0,,NWAR,42.4,15.0,18.0,48.0,2022.0,,,,1.0,https://www.cian.ru/sale/flat/292001549/
13500000.0,18.0,EAR,39.1,20.2,24.0,24.0,2021.0,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/299329067/
17900000.0,9.0,NAR,38.4,,15.0,17.0,2021.0,0.0,0.0,3.1,1.0,https://www.cian.ru/sale/flat/299563667/
18600000.0,5.0,NWAR,38.0,,9.0,25.0,2023.0,0.0,0.0,3.1,1.0,https://www.cian.ru/sale/flat/294670793/
12000000.0,7.0,SWAR,33.0,20.0,4.0,5.0,1959.0,0.0,0.0,2.6,1.0,https://www.cian.ru/sale/flat/300127778/
12000000.0,14.0,SEAR,35.0,19.1,11.0,16.0,1978.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/300522974/
10000000.0,5.0,CAR,25.5,14.0,5.0,5.0,,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/299589594/
12290000.0,12.0,NEAR,36.9,14.5,8.0,18.0,2018.0,0.0,0.0,2.7,1.0,https://www.cian.ru/sale/flat/299396300/
10850000.0,17.0,EAR,39.7,17.8,8.0,9.0,1970.0,0.0,0.0,2.65,1.0,https://www.cian.ru/sale/flat/299732160/
9800000.0,18.0,,34.8,19.9,5.0,12.0,1965.0,0.0,0.0,2.5,1.0,https://www.cian.ru/sale/flat/297130317/
15990000.0,3.0,WAR,40.0,20.0,4.0,14.0,1998.0,0.0,0.0,2.8,1.0,https://www.cian.ru/sale/flat/299778170/
35700000.0,11.0,CAR,54.5,23.0,12.0,14.0,1975.0,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/300136415/
5999999.0,4.0,NEAR,20.3,14.0,3.0,5.0,1955.0,0.0,1.0,3.0,1.0,https://www.cian.ru/sale/flat/300667437/
10800000.0,7.0,WAR,38.5,20.1,19.0,22.0,2008.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/299543766/
21990000.0,10.0,WAR,40.7,16.6,3.0,11.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299883785/
17600000.0,6.0,WAR,36.0,20.0,23.0,25.0,2021.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/297661462/
6219000.0,8.0,CAR,27.0,18.0,2.0,8.0,2021.0,0.0,1.0,3.2,1.0,https://www.cian.ru/sale/flat/299562394/
6900000.0,9.0,NAR,15.8,5.8,9.0,9.0,2019.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299501100/
14800000.0,6.0,NEAR,34.6,20.8,5.0,21.0,,0.0,0.0,2.8,1.0,https://www.cian.ru/sale/flat/300385847/
19000000.0,5.0,NWAR,38.0,,17.0,25.0,2023.0,0.0,0.0,3.1,1.0,https://www.cian.ru/sale/flat/300144568/
9120000.0,12.0,SEAR,36.0,,4.0,9.0,1980.0,0.0,0.0,2.5,1.0,https://www.cian.ru/sale/flat/296747241/
23000000.0,4.0,WAR,37.4,,9.0,31.0,2022.0,0.0,0.0,3.1,1.0,https://www.cian.ru/sale/flat/299202447/
8700000.0,11.0,SAR,19.0,10.0,2.0,4.0,,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/299059172/
8290000.0,18.0,EAR,32.8,18.8,8.0,9.0,1971.0,0.0,0.0,2.6,1.0,https://www.cian.ru/sale/flat/300337012/
8800000.0,4.0,NEAR,32.8,,8.0,9.0,1969.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/300839361/
10799999.0,18.0,SAR,36.4,20.0,19.0,22.0,1984.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/299098420/
7800000.0,7.0,CAR,20.2,,1.0,2.0,1899.0,0.0,1.0,,1.0,https://www.cian.ru/sale/flat/299254045/
11900000.0,,EAR,39.3,18.1,12.0,14.0,,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/295677601/
6307760.0,2.0,NAR,20.0,12.0,1.0,3.0,,0.0,1.0,3.33,1.0,https://www.cian.ru/sale/flat/295670716/
9500000.0,16.0,SEAR,37.6,18.9,6.0,17.0,2002.0,0.0,0.0,2.6,1.0,https://www.cian.ru/sale/flat/299881508/
20300000.0,9.0,SAR,69.4,,17.0,23.0,2007.0,0.0,0.0,3.0,1.0,https://www.cian.ru/sale/flat/300814010/
7900000.0,8.0,SAR,34.7,19.6,9.0,12.0,1975.0,0.0,0.0,2.5,1.0,https://www.cian.ru/sale/flat/300526999/
10500000.0,15.0,NAR,37.5,18.5,1.0,14.0,,0.0,0.0,26.4,1.0,https://www.cian.ru/sale/flat/300301779/
13200000.0,12.0,SWAR,45.2,18.0,10.0,22.0,1987.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/300780263/
7680000.0,11.0,CAR,17.3,,1.0,5.0,1928.0,,,,1.0,https://www.cian.ru/sale/flat/299985179/
8900000.0,16.0,WAR,17.3,9.3,15.0,22.0,1980.0,0.0,1.0,2.65,1.0,https://www.cian.ru/sale/flat/300094228/
25000000.0,9.0,NWAR,42.2,16.0,5.0,48.0,2022.0,0.0,0.0,2.9,1.0,https://www.cian.ru/sale/flat/296323378/
8000000.0,13.0,WAR,20.0,12.0,12.0,16.0,1976.0,0.0,0.0,,1.0,https://www.cian.ru/sale/flat/298811811/
10500000.0,17.0,WAR,34.4,18.9,12.0,16.0,,0.0,0.0,2.5,1.0,https://www.cian.ru/sale/flat/289770726/
10500000.0,11.0,SWAR,33.0,19.0,8.0,9.0,1976.0,0.0,0.0,2.64,1.0,https://www.cian.ru/sale/flat/299512754/
9200000.0,15.0,WAR,21.3,,11.0,22.0,1980.0,0.0,1.0,2.65,1.0,https://www.cian.ru/sale/flat/292542632/
54122479.0,5.0,WAR,102.15,,44.0,57.0,2024.0,1.0,0.0,2.9,3.0,https://www.cian.ru/sale/flat/283864398/
226972000.0,1.0,CAR,112.0,,9.0,9.0,2023.0,1.0,1.0,,3.0,https://www.cian.ru/sale/flat/289484549/
30000000.0,19.0,SEAR,70.5,,10.0,22.0,2023.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/297676437/
21700000.0,15.0,SWAR,86.8,42.0,16.0,23.0,2023.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/300249188/
36521600.0,12.0,NEAR,80.8,60.6,4.0,37.0,2024.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/298603482/
49932900.0,12.0,NWAR,98.1,56.0,18.0,21.0,2023.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/299168046/
79877440.0,6.0,NWAR,122.3,54.3,2.0,10.0,2023.0,1.0,0.0,3.25,3.0,https://www.cian.ru/sale/flat/299261515/
50418495.0,4.0,CAR,85.5,52.5,5.0,22.0,2022.0,1.0,0.0,3.25,3.0,https://www.cian.ru/sale/flat/298576223/
23925840.0,14.0,WAR,76.1,34.8,22.0,33.0,2023.0,1.0,0.0,2.7,3.0,https://www.cian.ru/sale/flat/289214386/
42855959.0,5.0,SAR,99.55,68.4,27.0,27.0,2023.0,1.0,0.0,2.87,3.0,https://www.cian.ru/sale/flat/292741980/
32139585.0,10.0,WAR,93.49,61.2,12.0,29.0,2023.0,1.0,0.0,3.3,3.0,https://www.cian.ru/sale/flat/298365016/
32995000.0,6.0,WAR,71.0,42.7,24.0,62.0,2024.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/300867232/
173679000.0,14.0,CAR,125.4,,7.0,8.0,2023.0,1.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/294641859/
26178239.0,10.0,WAR,74.08,52.6,22.0,29.0,2023.0,1.0,0.0,3.3,3.0,https://www.cian.ru/sale/flat/297984103/
131920652.0,1.0,CAR,166.0,117.7,40.0,85.0,2015.0,1.0,1.0,,3.0,https://www.cian.ru/sale/flat/291360142/
31560000.0,4.0,WAR,93.4,60.0,3.0,29.0,2022.0,1.0,1.0,,3.0,https://www.cian.ru/sale/flat/293723590/
41481601.0,10.0,WAR,76.4,32.8,15.0,28.0,2022.0,1.0,0.0,3.4,3.0,https://www.cian.ru/sale/flat/298334172/
35311520.0,20.0,SWAR,66.4,28.1,14.0,42.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300761877/
37912000.0,9.0,NEAR,124.7,,3.0,27.0,2022.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/294033814/
45892379.0,7.0,SAR,89.8,39.4,18.0,22.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/293204381/
53643330.0,27.0,SAR,113.1,61.5,12.0,15.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/293204301/
34500000.0,12.0,SAR,80.7,41.0,5.0,17.0,2023.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/290335517/
51642900.0,18.0,SWAR,83.7,,25.0,32.0,2021.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/292522995/
38464000.0,9.0,NEAR,115.4,,16.0,27.0,2022.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/294035010/
40000000.0,16.0,NWAR,80.0,,4.0,6.0,2023.0,1.0,1.0,3.24,3.0,https://www.cian.ru/sale/flat/299370773/
56275162.0,13.0,SWAR,128.9,74.5,5.0,32.0,2021.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/295358667/
36342383.0,10.0,WAR,95.5,56.3,28.0,30.0,2023.0,1.0,0.0,3.3,3.0,https://www.cian.ru/sale/flat/297984338/
35627582.0,11.0,NWAR,91.0,39.6,2.0,20.0,2023.0,1.0,0.0,2.85,3.0,https://www.cian.ru/sale/flat/299067088/
34000000.0,19.0,NEAR,105.02,,19.0,20.0,2024.0,1.0,1.0,2.87,3.0,https://www.cian.ru/sale/flat/299689002/
59605000.0,12.0,NEAR,91.7,68.8,35.0,37.0,2024.0,1.0,0.0,4.1,3.0,https://www.cian.ru/sale/flat/300463321/
37453000.0,9.0,NEAR,122.7,,11.0,27.0,2022.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/296010091/
106290000.0,27.0,WAR,149.0,50.6,14.0,14.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299262086/
47701200.0,10.0,NEAR,93.9,70.4,11.0,34.0,2022.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/298604132/
110220000.0,4.0,CAR,100.2,,68.0,78.0,2019.0,1.0,1.0,3.9,3.0,https://www.cian.ru/sale/flat/300449729/
51624000.0,11.0,NWAR,95.6,,9.0,21.0,2022.0,1.0,1.0,3.0,3.0,https://www.cian.ru/sale/flat/299220701/
259808000.0,17.0,WAR,162.38,,11.0,14.0,2024.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/275277401/
21561195.0,22.0,SAR,75.0,33.7,17.0,23.0,2023.0,1.0,0.0,2.62,3.0,https://www.cian.ru/sale/flat/300725322/
40971691.0,6.0,WAR,90.1,50.4,2.0,28.0,2022.0,1.0,0.0,3.12,3.0,https://www.cian.ru/sale/flat/298334316/
64061073.0,20.0,SAR,114.43,48.5,34.0,46.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299093541/
25846250.0,11.0,EAR,77.5,32.9,29.0,33.0,2024.0,1.0,0.0,2.6,3.0,https://www.cian.ru/sale/flat/270786655/
34550099.0,19.0,WAR,99.6,,14.0,30.0,2023.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/292086495/
17204799.0,6.0,NWAR,49.53,44.5,19.0,22.0,2022.0,1.0,1.0,3.0,3.0,https://www.cian.ru/sale/flat/300069755/
38197066.0,15.0,,93.9,,2.0,24.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/300953301/
25705695.0,2.0,EAR,67.71,37.7,3.0,20.0,2024.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/295461268/
183560639.0,12.0,NAR,163.5,,37.0,41.0,2023.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/299233236/
50230694.0,11.0,NEAR,106.1,,22.0,22.0,2024.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299765618/
41500000.0,5.0,NWAR,67.2,27.2,10.0,13.0,2023.0,1.0,0.0,3.25,3.0,https://www.cian.ru/sale/flat/295873965/
22464187.0,10.0,SEAR,74.4,33.7,32.0,33.0,2023.0,1.0,0.0,2.67,3.0,https://www.cian.ru/sale/flat/297433562/
180790000.0,1.0,CAR,101.0,,9.0,9.0,2023.0,1.0,1.0,,3.0,https://www.cian.ru/sale/flat/289484543/
57572282.0,24.0,SAR,114.09,60.5,8.0,12.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299911113/
50240000.0,27.0,WAR,91.5,46.1,6.0,13.0,2023.0,1.0,0.0,3.13,3.0,https://www.cian.ru/sale/flat/296278120/
31735858.0,19.0,SEAR,91.6,41.1,24.0,30.0,2024.0,1.0,0.0,2.87,3.0,https://www.cian.ru/sale/flat/300575562/
116298800.0,18.0,SWAR,174.1,,22.0,32.0,2021.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/298609355/
43608000.0,19.0,NEAR,94.8,71.1,5.0,32.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/298604111/
47925000.0,13.0,SWAR,125.0,54.2,2.0,32.0,2021.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/290914438/
270000000.0,5.0,NWAR,197.0,,2.0,3.0,2019.0,1.0,1.0,,3.0,https://www.cian.ru/sale/flat/280125497/
29000000.0,11.0,SEAR,73.2,41.3,11.0,20.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/286679694/
67000990.0,17.0,NWAR,82.6,48.1,16.0,43.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/292613266/
47021400.0,19.0,NEAR,103.8,77.9,11.0,32.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/270707497/
118370000.0,27.0,WAR,171.3,61.9,14.0,14.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299262088/
33748162.0,9.0,WAR,79.9,38.4,21.0,21.0,2023.0,1.0,0.0,3.87,3.0,https://www.cian.ru/sale/flat/283829227/
40259120.0,25.0,SEAR,84.8,25.3,9.0,26.0,2023.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/298028375/
46912824.0,8.0,SWAR,85.2,,5.0,25.0,2024.0,1.0,0.0,3.17,3.0,https://www.cian.ru/sale/flat/294550053/
21000000.0,18.0,SAR,59.5,,6.0,9.0,2024.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/300821729/
42495337.0,10.0,WAR,116.64,70.2,24.0,29.0,2023.0,1.0,0.0,3.3,3.0,https://www.cian.ru/sale/flat/297986178/
104230000.0,28.0,WAR,148.9,62.8,14.0,14.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/296277940/
300000000.0,5.0,NWAR,203.1,,1.0,3.0,2019.0,1.0,1.0,,3.0,https://www.cian.ru/sale/flat/280125492/
28676315.0,17.0,SEAR,77.9,38.2,22.0,29.0,2024.0,1.0,0.0,2.87,3.0,https://www.cian.ru/sale/flat/300575207/
39872400.0,16.0,NWAR,89.4,,3.0,6.0,2023.0,1.0,1.0,3.24,3.0,https://www.cian.ru/sale/flat/299370738/
22370745.0,5.0,WAR,79.1,,11.0,25.0,2021.0,1.0,0.0,2.63,3.0,https://www.cian.ru/sale/flat/300605463/
52308436.0,19.0,SAR,98.7,,4.0,6.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/300761673/
110761560.0,11.0,CAR,128.8,,3.0,7.0,2022.0,1.0,1.0,3.4,3.0,https://www.cian.ru/sale/flat/298164213/
24710400.0,29.0,EAR,78.0,32.0,29.0,33.0,2023.0,1.0,0.0,2.6,3.0,https://www.cian.ru/sale/flat/293402779/
216819225.0,9.0,CAR,181.8,,14.0,21.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/269051087/
21930000.0,12.0,EAR,73.1,41.2,8.0,25.0,2024.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/300829188/
68992830.0,5.0,CAR,191.7,83.3,7.0,13.0,2022.0,1.0,1.0,3.4,3.0,https://www.cian.ru/sale/flat/300487794/
28800000.0,11.0,SAR,70.0,49.2,3.0,20.0,2023.0,1.0,0.0,,3.0,https://www.cian.ru/sale/flat/300133730/
52294482.0,13.0,SWAR,127.8,75.3,2.0,32.0,2021.0,1.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/276222596/
111960930.0,12.0,WAR,117.7,52.5,7.0,12.0,2023.0,1.0,0.0,3.65,3.0,https://www.cian.ru/sale/flat/299121996/
141580000.0,8.0,WAR,173.5,81.4,14.0,14.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/296277878/
17948111.0,6.0,WAR,63.7,,13.0,25.0,2021.0,1.0,0.0,2.63,3.0,https://www.cian.ru/sale/flat/299449830/
25169281.0,30.0,,71.7,34.7,4.0,33.0,2024.0,1.0,0.0,2.62,3.0,https://www.cian.ru/sale/flat/300762622/
48066147.0,7.0,SAR,86.5,39.2,19.0,22.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/293204417/
57500000.0,9.0,WAR,122.1,82.0,20.0,24.0,2021.0,0.0,0.0,2.95,3.0,https://www.cian.ru/sale/flat/299944783/
58232083.0,27.0,SAR,113.5,61.5,8.0,15.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/293736491/
22499067.0,9.0,WAR,65.26,35.7,4.0,30.0,2023.0,1.0,0.0,3.3,3.0,https://www.cian.ru/sale/flat/297984252/
55603297.0,27.0,SAR,106.3,74.9,12.0,15.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/293204330/
20303991.0,22.0,SAR,74.7,34.6,26.0,33.0,2023.0,1.0,0.0,2.62,3.0,https://www.cian.ru/sale/flat/300725246/
36885600.0,19.0,NEAR,87.2,65.4,2.0,32.0,2023.0,1.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/298604114/
39230730.0,17.0,NWAR,66.6,40.4,38.0,43.0,2023.0,1.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/299021632/
